time,part_of_day,wind_speed,pressure,sea_level_pressure,wind_direction,temperature,apparent_temperature,humidity,clouds_coverage,weather_class,rain,snow,solar_radiation,visibility,ultra_violet_idx
2018-01-01 15:00:00,d,2.0,1019.85,1021.2,130.0,15.950000000000045,15.950000000000045,63.0,95,Overcast clouds,0.0,0,100.0,5.0,1.1
2018-01-01 16:00:00,d,2.0,1019.55,1020.9,310.0,15.950000000000045,15.950000000000045,61.0,91,Overcast clouds,0.0,0,54.4844,5.0,0.9
2018-01-01 17:00:00,n,2.4,1019.25,1020.6,50.0,14.850000000000023,14.850000000000023,62.5,85,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-01 18:00:00,n,2.8,1019.45,1020.8,230.0,13.650000000000034,13.650000000000034,64.5,89,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-01 19:00:00,n,2.4,1019.5,1020.9,193.0,12.950000000000045,12.950000000000045,68.5,80,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-01 20:00:00,n,2.0,1019.5,1020.9,155.0,11.950000000000045,11.950000000000045,72.5,76,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-01 21:00:00,n,2.0,1019.6,1021.0,157.0,10.050000000000011,10.050000000000011,72.0,92,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-01 22:00:00,n,2.0,1019.8,1021.2,76.0,10.350000000000023,10.350000000000023,71.0,97,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-01 23:00:00,n,2.0,1020.3,1021.7,30.0,11.850000000000023,11.850000000000023,73.0,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-02 00:00:00,n,2.0,1020.4,1021.8,360.0,11.350000000000023,11.350000000000023,75.5,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-02 01:00:00,n,2.4,1020.2,1021.6,170.0,10.850000000000023,10.850000000000023,78.0,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-02 02:00:00,n,3.2,1020.2,1021.6,40.0,10.25,10.25,75.5,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-02 03:00:00,n,4.0,1020.1,1021.5,330.0,9.450000000000045,9.450000000000045,79.5,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-02 04:00:00,n,4.8,1019.7,1021.1,30.0,9.450000000000045,9.450000000000045,79.0,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-02 05:00:00,n,5.2,1020.1,1021.5,10.0,10.550000000000011,10.550000000000011,78.5,96,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-02 06:00:00,n,5.2,1020.3,1021.7,162.0,10.550000000000011,10.550000000000011,78.5,96,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-02 07:00:00,n,4.8,1020.2,1021.6,168.0,10.25,10.25,78.5,96,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-02 08:00:00,d,4.4,1020.3,1021.7,171.0,10.25,10.25,78.0,95,Overcast clouds,0.0,0,20.2553,5.0,0.7
2018-01-02 09:00:00,d,3.6,1020.6,1022.0,260.0,11.550000000000011,11.550000000000011,76.0,95,Overcast clouds,0.0,0,76.5698,5.0,1.0
2018-01-02 10:00:00,d,3.2,1020.7,1022.1,278.0,12.150000000000034,12.150000000000034,80.0,95,Overcast clouds,0.0,0,127.556,5.0,1.3
2018-01-02 11:00:00,d,3.2,1020.5,1021.9,295.0,12.150000000000034,12.150000000000034,77.0,95,Overcast clouds,0.0,0,163.278,5.0,1.5
2018-01-02 12:00:00,d,3.2,1020.0,1021.4,20.0,12.150000000000034,12.150000000000034,80.0,95,Overcast clouds,0.0,0,179.034,5.0,1.6
2018-01-02 13:00:00,d,3.2,1019.25,1020.6,10.0,12.75,12.75,79.0,95,Overcast clouds,0.0,0,172.992,5.0,1.6
2018-01-02 14:00:00,d,3.2,1018.95,1020.3,130.0,13.25,13.25,74.0,95,Overcast clouds,0.0,0,145.839,5.0,1.4
2018-01-02 15:00:00,d,3.2,1018.65,1020.0,130.0,14.650000000000034,14.650000000000034,63.0,96,Overcast clouds,0.0,0,94.6766,5.0,1.1
2018-01-02 16:00:00,d,3.6,1018.05,1019.4,170.0,15.450000000000045,15.450000000000045,60.5,98,Overcast clouds,0.0,0,36.5291,5.0,0.8
2018-01-02 17:00:00,n,4.0,1018.15,1019.5,130.0,13.450000000000045,13.450000000000045,71.0,96,Overcast clouds,0.0,0,0.0104159,5.0,0.0
2018-01-02 18:00:00,n,4.0,1018.05,1019.4,245.0,13.450000000000045,13.450000000000045,71.0,95,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-02 19:00:00,n,4.0,1017.65,1019.0,150.0,12.950000000000045,12.950000000000045,72.0,95,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-02 20:00:00,n,4.8,1017.25,1018.6,120.0,13.150000000000034,13.150000000000034,67.5,94,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-02 21:00:00,n,5.2,1017.55,1018.9,130.0,12.950000000000045,12.950000000000045,65.0,93,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-02 22:00:00,n,5.6,1017.65,1019.0,150.0,12.950000000000045,12.950000000000045,61.5,91,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-02 23:00:00,n,5.6,1017.25,1018.6,130.0,12.650000000000034,12.650000000000034,67.5,90,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-03 00:00:00,n,5.6,1017.0,1018.4,140.0,11.950000000000045,11.950000000000045,67.5,92,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-03 01:00:00,n,5.2,1016.8,1018.2,80.0,10.850000000000023,10.850000000000023,75.0,94,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-03 02:00:00,n,5.2,1016.7,1018.1,101.0,10.650000000000034,10.650000000000034,78.0,93,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-03 03:00:00,n,5.6,1016.7,1018.1,86.0,10.850000000000023,10.850000000000023,76.0,92,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-03 04:00:00,n,5.6,1016.2,1017.6,60.0,11.850000000000023,11.850000000000023,73.5,94,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-03 05:00:00,n,6.0,1015.5,1016.9,140.0,11.350000000000023,11.350000000000023,72.0,94,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-03 06:00:00,n,5.6,1015.25,1016.6,165.0,11.550000000000011,11.550000000000011,72.0,94,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-03 07:00:00,n,4.8,1015.25,1016.6,107.0,11.050000000000011,11.050000000000011,73.0,94,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-03 08:00:00,d,4.0,1015.35,1016.7,182.0,10.550000000000011,10.550000000000011,74.5,97,Overcast clouds,0.0,0,17.6722,5.0,0.7
2018-01-03 09:00:00,d,2.8,1015.45,1016.8,30.0,12.350000000000023,12.350000000000023,75.5,97,Overcast clouds,0.0,0,67.0493,5.0,1.0
2018-01-03 10:00:00,d,2.8,1016.05,1017.4,110.0,13.350000000000023,13.350000000000023,77.0,95,Overcast clouds,0.0,0,127.782,5.0,1.3
2018-01-03 11:00:00,d,4.0,1016.35,1017.7,98.0,13.150000000000034,13.150000000000034,77.0,96,Overcast clouds,0.0,0,153.585,5.0,1.5
2018-01-03 12:00:00,d,6.0,1015.45,1016.8,120.0,13.650000000000034,13.650000000000034,75.0,98,Overcast clouds,0.3,0,145.529,5.0,1.5
2018-01-03 13:00:00,d,7.2,1015.25,1016.6,78.0,13.350000000000023,13.350000000000023,74.0,96,Overcast clouds,0.15,0,163.029,5.0,1.6
2018-01-03 14:00:00,d,7.2,1014.65,1016.0,120.0,13.350000000000023,13.350000000000023,72.0,93,Overcast clouds,0.3,0,164.156,5.0,1.5
2018-01-03 15:00:00,d,5.6,1014.25,1015.6,185.0,13.850000000000023,13.850000000000023,70.5,94,Overcast clouds,0.22,0,107.974,5.0,1.2
2018-01-03 16:00:00,d,6.4,1014.65,1016.0,130.0,13.650000000000034,13.650000000000034,75.0,97,Overcast clouds,0.0,0,40.2237,5.0,0.8
2018-01-03 17:00:00,n,8.0,1013.65,1015.0,340.0,13.650000000000034,13.650000000000034,76.0,98,Overcast clouds,0.0,0,0.0569596,5.0,0.0
2018-01-03 18:00:00,n,9.6,1013.75,1015.1,320.0,13.350000000000023,13.350000000000023,77.5,76,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-03 19:00:00,n,9.2,1014.15,1015.5,258.0,13.150000000000034,13.150000000000034,85.0,23,Light rain,1.0,0,0.0,5.0,0.0
2018-01-03 20:00:00,n,9.2,1014.65,1016.0,160.0,13.150000000000034,13.150000000000034,85.0,41,Broken clouds,0.5,0,0.0,0.5,0.0
2018-01-03 21:00:00,n,9.6,1014.55,1015.9,130.0,12.850000000000023,12.850000000000023,91.0,71,Light rain,3.05,0,0.0,1.5,0.0
2018-01-03 22:00:00,n,9.6,1014.65,1016.0,140.0,12.350000000000023,12.350000000000023,91.0,72,Overcast clouds,0.0,0,0.0,1.5,0.0
2018-01-03 23:00:00,n,9.2,1015.05,1016.4,164.0,12.650000000000034,12.650000000000034,91.0,58,Broken clouds,0.15,0,0.0,0.5,0.0
2018-01-04 00:00:00,n,8.4,1014.95,1016.3,145.0,12.350000000000023,12.350000000000023,92.5,43,Broken clouds,0.0,0,0.0,0.5,0.0
2018-01-04 01:00:00,n,8.4,1015.05,1016.4,120.0,12.650000000000034,12.650000000000034,91.0,32,Scattered clouds,0.0,0,0.0,1.0,0.0
2018-01-04 02:00:00,n,8.4,1015.55,1016.9,190.0,12.650000000000034,12.650000000000034,92.5,33,Scattered clouds,0.0,0,0.0,1.0,0.0
2018-01-04 03:00:00,n,8.4,1015.85,1017.2,80.0,12.650000000000034,12.650000000000034,92.5,13,Few clouds,0.0,0,0.0,1.5,0.0
2018-01-04 04:00:00,n,8.0,1015.95,1017.3,105.0,13.150000000000034,13.150000000000034,88.0,52,Broken clouds,0.0,0,0.0,0.5,0.0
2018-01-04 05:00:00,n,7.6,1015.95,1017.3,115.0,13.150000000000034,13.150000000000034,88.0,88,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-04 06:00:00,n,7.6,1016.05,1017.4,115.0,12.850000000000023,12.850000000000023,89.5,97,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-04 07:00:00,n,7.6,1016.45,1017.8,110.0,12.350000000000023,12.350000000000023,91.0,98,Overcast clouds,0.0,0,0.0,1.5,0.0
2018-01-04 08:00:00,d,7.2,1016.65,1018.0,141.0,12.350000000000023,12.350000000000023,91.0,97,Overcast clouds,0.0,0,10.2793,1.5,0.7
2018-01-04 09:00:00,d,6.8,1017.35,1018.7,151.0,13.650000000000034,13.650000000000034,86.5,96,Overcast clouds,0.0,0,61.1622,5.0,1.0
2018-01-04 10:00:00,d,7.2,1017.55,1018.9,90.0,14.350000000000023,14.350000000000023,84.0,96,Overcast clouds,0.0,0,102.078,5.0,1.3
2018-01-04 11:00:00,d,8.0,1017.75,1019.1,100.0,14.150000000000034,14.150000000000034,86.5,96,Overcast clouds,0.0,0,130.849,5.0,1.5
2018-01-04 12:00:00,d,8.8,1017.15,1018.5,100.0,14.150000000000034,14.150000000000034,86.5,89,Overcast clouds,0.0,0,221.658,5.0,1.8
2018-01-04 13:00:00,d,8.8,1016.15,1017.5,80.0,14.650000000000034,14.650000000000034,86.5,73,Overcast clouds,0.0,0,340.668,5.0,2.3
2018-01-04 14:00:00,d,8.8,1015.65,1017.0,100.0,14.150000000000034,14.150000000000034,86.5,69,Broken clouds,0.0,0,307.482,0.5,2.2
2018-01-04 15:00:00,d,8.4,1015.45,1016.8,280.0,14.150000000000034,14.150000000000034,86.5,94,Overcast clouds,0.0,0,95.5001,5.0,1.2
2018-01-04 16:00:00,d,8.0,1015.85,1017.2,255.0,14.450000000000045,14.450000000000045,89.5,46,Broken clouds,0.0,0,119.368,0.5,1.7
2018-01-04 17:00:00,n,8.0,1016.05,1017.4,165.0,15.650000000000034,15.650000000000034,85.0,4,Few clouds,0.0,0,0.499993,1.5,0.0
2018-01-04 18:00:00,n,8.0,1016.55,1017.9,160.0,15.050000000000011,15.050000000000011,88.0,9,Few clouds,0.0,0,0.0,1.5,0.0
2018-01-04 19:00:00,n,8.8,1017.25,1018.6,170.0,15.050000000000011,15.050000000000011,86.5,14,Few clouds,0.0,0,0.0,1.5,0.0
2018-01-04 20:00:00,n,9.2,1017.95,1019.3,180.0,15.050000000000011,15.050000000000011,86.5,77,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-04 21:00:00,n,9.2,1018.65,1020.0,170.0,14.75,14.75,93.0,98,Light rain,0.8,0,0.0,1.5,0.0
2018-01-04 22:00:00,n,9.2,1018.75,1020.1,165.0,15.050000000000011,15.050000000000011,91.5,88,Overcast clouds,0.0,0,0.0,1.5,0.0
2018-01-04 23:00:00,n,9.6,1018.85,1020.2,155.0,15.25,15.25,88.0,62,Broken clouds,0.0,0,0.0,0.5,0.0
2018-01-05 00:00:00,n,9.6,1018.65,1020.0,160.0,14.75,14.75,89.5,65,Broken clouds,0.0,0,0.0,0.5,0.0
2018-01-05 01:00:00,n,8.8,1018.45,1019.8,160.0,13.950000000000045,13.950000000000045,94.5,60,Broken clouds,0.0,0,0.0,0.5,0.0
2018-01-05 02:00:00,n,8.4,1018.45,1019.8,120.0,13.650000000000034,13.650000000000034,91.5,46,Broken clouds,0.0,0,0.0,0.5,0.0
2018-01-05 03:00:00,n,8.4,1019.15,1020.5,150.0,13.950000000000045,13.950000000000045,96.5,81,Overcast clouds,0.0,0,0.0,1.5,0.0
2018-01-05 04:00:00,n,8.4,1018.95,1020.3,145.0,14.150000000000034,14.150000000000034,91.5,96,Overcast clouds,0.0,0,0.0,1.5,0.0
2018-01-05 05:00:00,n,8.8,1018.75,1020.1,125.0,13.950000000000045,13.950000000000045,91.0,97,Overcast clouds,0.0,0,0.0,1.5,0.0
2018-01-05 06:00:00,n,8.4,1018.55,1019.9,170.0,13.950000000000045,13.950000000000045,93.0,97,Overcast clouds,0.0,0,0.0,1.5,0.0
2018-01-05 07:00:00,n,8.0,1018.95,1020.3,144.0,14.450000000000045,14.450000000000045,86.0,97,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-05 08:00:00,d,7.6,1019.55,1020.9,125.0,13.950000000000045,13.950000000000045,93.0,97,Overcast clouds,0.25,0,10.283,1.5,0.7
2018-01-05 09:00:00,d,6.4,1020.15,1021.5,206.0,13.950000000000045,13.950000000000045,94.5,97,Overcast clouds,0.4,0,39.1676,1.5,1.0
2018-01-05 10:00:00,d,5.6,1021.05,1022.4,125.0,14.450000000000045,14.450000000000045,94.5,97,Overcast clouds,0.5,0,65.4069,1.5,1.2
2018-01-05 11:00:00,d,4.8,1021.25,1022.6,167.0,14.150000000000034,14.150000000000034,96.5,96,Overcast clouds,0.5,0,96.3935,1.5,1.5
2018-01-05 12:00:00,d,4.0,1020.95,1022.3,175.0,15.350000000000023,15.350000000000023,94.5,98,Overcast clouds,0.25,0,78.1216,1.5,1.6
2018-01-05 13:00:00,d,4.0,1020.35,1021.7,190.0,15.650000000000034,15.650000000000034,91.5,98,Overcast clouds,0.15,0,75.7223,1.5,1.5
2018-01-05 14:00:00,d,4.0,1020.45,1021.8,310.0,13.950000000000045,13.950000000000045,91.5,98,Overcast clouds,0.0,0,64.1567,1.5,1.3
2018-01-05 15:00:00,d,4.0,1020.85,1022.2,290.0,13.450000000000045,13.450000000000045,89.5,98,Overcast clouds,0.15,0,68.4068,5.0,1.1
2018-01-05 16:00:00,d,4.4,1021.15,1022.5,315.0,13.450000000000045,13.450000000000045,88.0,99,Overcast clouds,0.0,0,28.0724,5.0,0.8
2018-01-05 17:00:00,n,4.8,1020.8,1022.2,145.0,12.650000000000034,12.650000000000034,89.5,99,Overcast clouds,0.0,0,0.208523,5.0,0.6
2018-01-05 18:00:00,n,5.2,1021.2,1022.6,290.0,12.350000000000023,12.350000000000023,91.5,98,Overcast clouds,0.3,0,0.0,1.5,0.0
2018-01-05 19:00:00,n,5.2,1021.6,1023.0,300.0,12.350000000000023,12.350000000000023,93.0,98,Light rain,0.8,0,0.0,1.5,0.0
2018-01-05 20:00:00,n,5.2,1021.3,1022.7,295.0,12.150000000000034,12.150000000000034,91.0,99,Light rain,0.575,0,0.0,1.5,0.0
2018-01-05 21:00:00,n,5.6,1021.6,1023.0,253.0,11.650000000000034,11.650000000000034,92.0,99,Light rain,0.9,0,0.0,1.5,0.0
2018-01-05 22:00:00,n,5.6,1022.0,1023.4,300.0,11.350000000000023,11.350000000000023,93.5,96,Light rain,0.8,0,0.0,1.5,0.0
2018-01-05 23:00:00,n,5.2,1021.9,1023.3,180.0,11.650000000000034,11.650000000000034,94.5,94,Overcast clouds,0.15,0,0.0,1.5,0.0
2018-01-06 00:00:00,n,4.4,1021.8,1023.2,83.0,11.650000000000034,11.650000000000034,94.5,97,Overcast clouds,0.15,0,0.0,1.5,0.0
2018-01-06 01:00:00,n,4.0,1021.5,1022.9,90.0,11.650000000000034,11.650000000000034,91.0,98,Overcast clouds,0.15,0,0.0,1.5,0.0
2018-01-06 02:00:00,n,4.0,1021.1,1022.5,130.0,10.850000000000023,10.850000000000023,96.0,98,Overcast clouds,0.15,0,0.0,1.5,0.0
2018-01-06 03:00:00,n,4.0,1020.7,1022.1,160.0,10.850000000000023,10.850000000000023,96.0,96,Overcast clouds,0.15,0,0.0,1.5,0.0
2018-01-06 04:00:00,n,3.6,1020.9,1022.3,290.0,10.850000000000023,10.850000000000023,94.5,96,Overcast clouds,0.0,0,0.0,1.5,0.0
2018-01-06 05:00:00,n,2.8,1021.1,1022.5,305.0,10.050000000000011,10.050000000000011,94.5,94,Overcast clouds,0.15,0,0.0,1.5,0.0
2018-01-06 06:00:00,n,2.8,1021.2,1022.6,320.0,9.550000000000011,9.550000000000011,96.0,93,Overcast clouds,0.0,0,0.0,1.5,0.0
2018-01-06 07:00:00,n,4.0,1021.5,1022.9,170.0,9.550000000000011,9.550000000000011,93.0,94,Overcast clouds,0.0,0,0.0,1.5,0.0
2018-01-06 08:00:00,d,3.6,1021.5,1022.9,325.0,8.850000000000023,8.850000000000023,92.5,94,Overcast clouds,0.0,0,14.7964,1.5,0.8
2018-01-06 09:00:00,d,3.2,1021.5,1022.9,300.0,10.650000000000034,10.650000000000034,93.0,88,Overcast clouds,0.15,0,86.8878,1.5,1.1
2018-01-06 10:00:00,d,3.6,1022.2,1023.6,310.0,13.150000000000034,13.150000000000034,83.5,79,Overcast clouds,0.0,0,221.464,5.0,1.7
2018-01-06 11:00:00,d,4.4,1023.0,1024.4,320.0,12.850000000000023,12.850000000000023,79.5,63,Broken clouds,0.15,0,376.861,0.5,2.5
2018-01-06 12:00:00,d,4.8,1022.2,1023.6,305.0,13.450000000000045,13.450000000000045,76.5,11,Few clouds,0.0,0,490.827,1.5,4.5
2018-01-06 13:00:00,d,4.4,1021.05,1022.4,305.0,13.450000000000045,13.450000000000045,76.5,5,Few clouds,0.0,0,476.417,1.5,4.5
2018-01-06 14:00:00,d,4.0,1020.45,1021.8,310.0,13.450000000000045,13.450000000000045,76.5,6,Few clouds,0.15,0,404.319,1.5,4.0
2018-01-06 15:00:00,d,4.8,1020.25,1021.6,310.0,13.650000000000034,13.650000000000034,75.5,0,Clear Sky,0.0,0,283.46,5.0,3.3
2018-01-06 16:00:00,d,4.8,1019.95,1021.3,325.0,13.150000000000034,13.150000000000034,76.5,0,Clear Sky,0.0,0,131.88,5.0,2.5
2018-01-06 17:00:00,n,4.4,1020.6,1022.0,300.0,12.150000000000034,12.150000000000034,77.5,0,Clear Sky,0.15,0,1.57,5.0,2.0
2018-01-06 18:00:00,n,4.0,1020.9,1022.3,315.0,10.850000000000023,10.850000000000023,80.5,0,Clear Sky,0.0,0,0.0,5.0,0.0
2018-01-06 19:00:00,n,3.6,1020.3,1021.7,315.0,10.850000000000023,10.850000000000023,83.0,0,Clear Sky,0.0,0,0.0,5.0,0.0
2018-01-06 20:00:00,n,2.8,1020.8,1022.2,150.0,9.25,9.25,86.5,0,Clear Sky,0.0,0,0.0,5.0,0.0
2018-01-06 21:00:00,n,2.4,1020.8,1022.2,190.0,8.75,8.75,89.0,21,Scattered clouds,0.0,0,0.0,1.0,0.0
2018-01-06 22:00:00,n,2.4,1020.7,1022.1,120.0,7.75,7.75,92.5,78,Overcast clouds,0.0,0,0.0,1.5,0.0
2018-01-06 23:00:00,n,2.4,1020.9,1022.3,98.0,7.150000000000034,5.550000000000011,93.0,79,Overcast clouds,0.0,0,0.0,1.5,0.0
2018-01-07 00:00:00,n,1.6,1020.2,1021.6,77.0,6.4500000000000455,5.4500000000000455,94.5,81,Overcast clouds,0.0,0,0.0,1.5,0.0
2018-01-07 01:00:00,n,1.6,1020.2,1021.6,55.0,8.050000000000011,8.050000000000011,93.0,89,Overcast clouds,0.0,0,0.0,1.5,0.0
2018-01-07 02:00:00,n,2.0,1020.1,1021.5,113.0,7.75,7.75,89.0,90,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-07 03:00:00,n,2.4,1020.0,1021.4,80.0,7.75,7.75,90.0,92,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-07 04:00:00,n,2.8,1019.6,1021.0,200.0,7.75,7.75,91.5,92,Overcast clouds,0.0,0,0.0,1.5,0.0
2018-01-07 05:00:00,n,3.2,1019.2,1020.6,95.0,9.150000000000034,9.150000000000034,91.0,92,Overcast clouds,0.0,0,0.0,1.5,0.0
2018-01-07 06:00:00,n,4.0,1019.6,1021.0,95.0,9.450000000000045,9.450000000000045,90.0,93,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-07 07:00:00,n,4.0,1019.2,1020.6,110.0,9.450000000000045,9.450000000000045,89.5,95,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-07 08:00:00,d,3.6,1019.2,1020.6,110.0,9.450000000000045,9.450000000000045,91.5,98,Overcast clouds,0.0,0,8.76041,1.5,0.7
2018-01-07 09:00:00,d,3.6,1019.2,1020.6,110.0,10.950000000000045,10.950000000000045,85.0,97,Overcast clouds,0.0,0,56.3269,5.0,1.0
2018-01-07 10:00:00,d,3.6,1019.65,1021.0,80.0,11.550000000000011,11.550000000000011,82.0,93,Overcast clouds,0.0,0,128.126,5.0,1.4
2018-01-07 11:00:00,d,3.6,1019.35,1020.7,88.0,12.050000000000011,12.050000000000011,79.0,93,Overcast clouds,0.0,0,185.502,5.0,1.6
2018-01-07 12:00:00,d,2.8,1018.15,1019.5,70.0,12.050000000000011,12.050000000000011,82.0,94,Overcast clouds,0.0,0,169.479,5.0,1.7
2018-01-07 13:00:00,d,2.0,1017.55,1018.9,50.0,12.050000000000011,12.050000000000011,79.0,95,Overcast clouds,0.0,0,177.228,5.0,1.6
2018-01-07 14:00:00,d,1.2,1017.25,1018.6,30.0,12.050000000000011,12.050000000000011,84.0,97,Overcast clouds,0.0,0,109.809,5.0,1.4
2018-01-07 15:00:00,d,1.6,1016.85,1018.2,10.0,12.050000000000011,12.050000000000011,82.0,97,Overcast clouds,0.0,0,77.2384,5.0,1.1
2018-01-07 16:00:00,d,1.6,1016.65,1018.0,280.0,12.050000000000011,12.050000000000011,84.0,94,Overcast clouds,0.0,0,46.2551,5.0,0.9
2018-01-07 17:00:00,n,1.2,1016.35,1017.7,40.0,11.850000000000023,11.850000000000023,83.0,95,Overcast clouds,0.0,0,0.738345,5.0,0.7
2018-01-07 18:00:00,n,1.6,1015.9,1017.3,250.0,11.350000000000023,11.350000000000023,83.0,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-07 19:00:00,n,2.0,1016.0,1017.4,213.0,10.850000000000023,10.850000000000023,86.0,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-07 20:00:00,n,2.4,1015.6,1017.0,164.0,10.850000000000023,10.850000000000023,86.0,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-07 21:00:00,n,3.2,1015.4,1016.8,263.0,10.850000000000023,10.850000000000023,87.5,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-07 22:00:00,n,4.0,1015.1,1016.5,204.0,10.850000000000023,10.850000000000023,87.5,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-07 23:00:00,n,4.8,1014.5,1015.9,145.0,10.550000000000011,10.550000000000011,89.5,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-08 00:00:00,n,5.6,1014.1,1015.5,320.0,10.850000000000023,10.850000000000023,87.5,97,Overcast clouds,0.0,0,0.0,5.0,0.0
2018-01-08 01:00:00,n,5.6,1013.8,1015.2,238.0,10.850000000000023,10.850000000000023,89.0,94,Overcast clouds,0.3,0,0.0,5.0,0.0
2018-01-08 02:00:00,n,5.6,1013.1,1014.5,70.0,10.550000000000011,10.550000000000011,89.5,94,Light rain,0.8,0,0.0,5.0,0.0
2018-01-08 03:00:00,n,5.2,1012.2,1013.6,60.0,10.550000000000011,10.550000000000011,91.0,99,Light rain,0.8,0,0.0,1.5,0.0
