time,part_of_day,wind_speed,pressure,sea_level_pressure,wind_direction,temperature,apparent_temperature,humidity,clouds_coverage,weather_class,rain,snow,solar_radiation,visibility,ultra_violet_idx
2019-01-01 00:00:00,n,9.2,1019.9,1020.35,25,11.25,11.25,36.5,5,Few clouds,0.0,0,0.0,1.5,0.0
2019-01-01 01:00:00,n,8.8,1020.15,1020.6,195,11.25,11.25,35.5,1,Clear Sky,0.0,0,0.0,5.0,0.0
2019-01-01 02:00:00,n,8.8,1020.45,1020.9,20,10.950000000000045,10.950000000000045,35.5,0,Clear Sky,0.0,0,0.0,5.0,0.0
2019-01-01 03:00:00,n,8.8,1020.9,1021.35,20,10.650000000000034,10.650000000000034,38.5,0,Clear Sky,0.0,0,0.0,5.0,0.0
2019-01-01 04:00:00,n,8.4,1021.15,1021.6,195,10.350000000000023,10.350000000000023,38.0,0,Clear Sky,0.0,0,0.0,5.0,0.0
2019-01-01 05:00:00,n,7.6,1021.25,1021.7,30,10.050000000000011,10.050000000000011,36.5,0,Clear Sky,0.0,0,0.0,5.0,0.0
2019-01-01 06:00:00,n,7.2,1021.75,1022.2,60,10.350000000000023,10.350000000000023,38.0,0,Clear Sky,0.0,0,0.0,5.0,0.0
2019-01-01 07:00:00,n,6.8,1022.1,1022.55,55,10.350000000000023,10.350000000000023,38.0,0,Clear Sky,0.0,0,0.0,5.0,0.0
2019-01-01 08:00:00,d,6.4,1022.7,1023.15,50,10.050000000000011,10.050000000000011,36.5,0,Clear Sky,0.0,0,54.97,5.0,2.1
2019-01-01 09:00:00,d,5.6,1022.75,1023.2,80,9.850000000000023,9.850000000000023,36.5,4,Few clouds,0.0,0,206.887,1.5,2.8
2019-01-01 10:00:00,d,4.4,1022.9,1023.35,85,10.050000000000011,10.050000000000011,35.0,33,Scattered clouds,0.0,0,338.295,1.0,2.9
2019-01-01 11:00:00,d,2.8,1022.8,1024.2,130,10.450000000000045,10.450000000000045,26.0,45,Broken clouds,0.0,0,418.417,0.5,3.1
2019-01-01 12:00:00,d,2.0,1022.9,1024.3,125,10.450000000000045,10.450000000000045,27.5,25,Scattered clouds,0.0,0,479.113,1.0,3.9
2019-01-01 13:00:00,d,2.8,1022.75,1024.1,160,11.550000000000011,11.550000000000011,25.5,15,Few clouds,0.0,0,465.028,1.5,4.1
2019-01-01 14:00:00,d,3.2,1022.15,1023.5,125,11.850000000000023,11.850000000000023,24.5,32,Scattered clouds,0.0,0,385.755,1.0,3.2
2019-01-01 15:00:00,d,2.8,1022.2,1023.55,50,12.150000000000034,12.150000000000034,27.0,54,Broken clouds,0.0,0,245.306,0.5,2.0
2019-01-01 16:00:00,d,2.4,1022.25,1023.6,110,12.150000000000034,12.150000000000034,23.5,81,Overcast clouds,0.0,0,75.7514,5.0,1.1
2019-01-01 17:00:00,n,1.6,1022.2,1023.55,110,11.850000000000023,11.850000000000023,22.5,76,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-01 18:00:00,n,1.6,1022.45,1023.8,170,10.950000000000045,10.950000000000045,30.5,77,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-01 19:00:00,n,1.2,1022.65,1024.0,160,10.150000000000034,10.150000000000034,33.5,88,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-01 20:00:00,n,1.2,1022.7,1024.05,165,10.650000000000034,10.650000000000034,37.5,94,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-01 21:00:00,n,1.6,1022.65,1024.0,125,10.650000000000034,10.650000000000034,43.5,93,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-01 22:00:00,n,2.0,1022.6,1023.95,140,9.850000000000023,9.850000000000023,41.5,84,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-01 23:00:00,n,2.4,1022.55,1023.9,55,10.150000000000034,10.150000000000034,46.0,65,Broken clouds,0.0,0,0.0,0.5,0.0
2019-01-02 00:00:00,n,2.8,1022.8,1024.15,70,9.350000000000023,9.350000000000023,46.0,40,Scattered clouds,0.0,0,0.0,1.0,0.0
2019-01-02 01:00:00,n,2.8,1022.8,1024.15,120,8.75,8.75,48.5,34,Scattered clouds,0.0,0,0.0,1.0,0.0
2019-01-02 02:00:00,n,2.8,1022.95,1024.3,125,8.75,8.75,48.5,52,Broken clouds,0.0,0,0.0,0.5,0.0
2019-01-02 03:00:00,n,2.8,1022.85,1024.2,100,8.450000000000045,8.450000000000045,46.0,36,Scattered clouds,0.0,0,0.0,1.0,0.0
2019-01-02 04:00:00,n,2.8,1022.6,1023.95,185,8.150000000000034,8.150000000000034,51.0,4,Few clouds,0.0,0,0.0,1.5,0.0
2019-01-02 05:00:00,n,2.4,1022.45,1023.8,130,7.650000000000034,7.650000000000034,39.0,1,Clear Sky,0.0,0,0.0,5.0,0.0
2019-01-02 06:00:00,n,2.8,1022.5,1023.85,135,8.75,8.75,51.0,9,Few clouds,0.0,0,0.0,1.5,0.0
2019-01-02 07:00:00,n,3.2,1022.7,1024.05,115,7.9500000000000455,7.9500000000000455,54.0,20,Few clouds,0.0,0,0.0,1.5,0.0
2019-01-02 08:00:00,d,3.2,1023.1,1024.45,125,8.450000000000045,8.450000000000045,46.0,18,Few clouds,0.0,0,54.6194,1.5,1.9
2019-01-02 09:00:00,d,2.8,1023.3,1024.65,105,9.350000000000023,9.350000000000023,43.5,8,Few clouds,0.0,0,206.901,1.5,2.7
2019-01-02 10:00:00,d,2.4,1023.5,1024.85,90,9.850000000000023,9.850000000000023,43.5,0,Clear Sky,0.0,0,344.72,5.0,3.8
2019-01-02 11:00:00,d,2.0,1023.3,1024.65,70,10.650000000000034,10.650000000000034,37.5,1,Clear Sky,0.0,0,441.26,5.0,4.4
2019-01-02 12:00:00,d,2.0,1022.9,1024.25,60,10.950000000000045,10.950000000000045,35.5,0,Clear Sky,0.0,0,483.84,5.0,4.8
2019-01-02 13:00:00,d,2.4,1022.4,1023.75,65,11.25,11.25,37.5,0,Clear Sky,0.0,0,467.51,5.0,4.6
2019-01-02 14:00:00,d,2.8,1022.15,1023.5,145,11.850000000000023,11.850000000000023,32.5,0,Clear Sky,0.0,0,394.13,5.0,4.1
2019-01-02 15:00:00,d,2.4,1022.15,1023.5,140,12.150000000000034,12.150000000000034,34.0,0,Clear Sky,0.0,0,272.69,5.0,3.3
2019-01-02 16:00:00,d,2.4,1022.15,1023.5,135,11.850000000000023,11.850000000000023,31.0,6,Few clouds,0.0,0,121.844,1.5,2.3
2019-01-02 17:00:00,n,2.4,1022.25,1023.6,155,11.850000000000023,11.850000000000023,37.5,56,Broken clouds,0.0,0,0.0268666,0.5,0.0
2019-01-02 18:00:00,n,2.4,1022.6,1023.95,85,12.150000000000034,12.150000000000034,31.0,94,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-02 19:00:00,n,2.4,1022.7,1024.05,175,10.950000000000045,10.950000000000045,34.0,93,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-02 20:00:00,n,2.4,1022.75,1024.1,165,10.650000000000034,10.650000000000034,34.0,74,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-02 21:00:00,n,2.8,1022.95,1024.3,125,9.850000000000023,9.850000000000023,39.5,10,Few clouds,0.0,0,0.0,1.5,0.0
2019-01-02 22:00:00,n,2.8,1023.25,1024.6,100,9.850000000000023,9.850000000000023,39.5,14,Few clouds,0.0,0,0.0,1.5,0.0
2019-01-02 23:00:00,n,3.2,1023.2,1024.55,55,9.350000000000023,9.350000000000023,41.5,37,Scattered clouds,0.0,0,0.0,1.0,0.0
2019-01-03 00:00:00,n,3.6,1023.2,1024.55,115,9.350000000000023,9.350000000000023,43.5,8,Few clouds,0.0,0,0.0,1.5,0.0
2019-01-03 01:00:00,n,4.0,1023.2,1024.55,135,9.350000000000023,9.350000000000023,46.0,12,Few clouds,0.0,0,0.0,1.5,0.0
2019-01-03 02:00:00,n,4.4,1023.15,1024.5,55,8.450000000000045,8.450000000000045,48.5,18,Few clouds,0.0,0,0.0,1.5,0.0
2019-01-03 03:00:00,n,4.4,1023.05,1024.4,130,8.150000000000034,8.150000000000034,46.0,42,Broken clouds,0.0,0,0.0,0.5,0.0
2019-01-03 04:00:00,n,4.4,1022.9,1024.25,125,8.150000000000034,8.150000000000034,48.5,69,Broken clouds,0.0,0,0.0,0.5,0.0
2019-01-03 05:00:00,n,4.8,1022.7,1024.05,135,8.150000000000034,8.150000000000034,51.0,71,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-03 06:00:00,n,4.4,1022.8,1024.15,175,8.150000000000034,8.150000000000034,46.0,9,Few clouds,0.0,0,0.0,1.5,0.0
2019-01-03 07:00:00,n,4.0,1022.8,1024.15,105,8.150000000000034,8.150000000000034,51.0,8,Few clouds,0.0,0,0.0,1.5,0.0
2019-01-03 08:00:00,d,4.0,1023.15,1024.5,50,9.050000000000011,9.050000000000011,48.5,9,Few clouds,0.0,0,54.5686,1.5,2.0
2019-01-03 09:00:00,d,3.6,1023.4,1024.75,90,9.350000000000023,9.350000000000023,46.0,0,Clear Sky,0.0,0,207.08,5.0,2.9
2019-01-03 10:00:00,d,3.6,1023.25,1024.6,70,10.450000000000045,10.450000000000045,46.0,4,Few clouds,0.0,0,345.325,1.5,3.7
2019-01-03 11:00:00,d,3.2,1023.1,1024.45,90,10.450000000000045,10.450000000000045,39.5,31,Scattered clouds,0.0,0,436.173,1.0,3.5
2019-01-03 12:00:00,d,3.2,1022.3,1023.65,65,10.450000000000045,10.450000000000045,39.5,93,Overcast clouds,0.0,0,200.968,5.0,1.7
2019-01-03 13:00:00,d,2.8,1021.8,1023.15,125,10.950000000000045,10.950000000000045,37.5,94,Overcast clouds,0.0,0,184.204,5.0,1.6
2019-01-03 14:00:00,d,2.8,1021.45,1022.8,30,10.950000000000045,10.950000000000045,37.5,85,Overcast clouds,0.0,0,225.38,5.0,1.7
2019-01-03 15:00:00,d,2.8,1021.3,1022.65,50,11.850000000000023,11.850000000000023,39.5,48,Broken clouds,0.0,0,258.219,0.5,2.2
2019-01-03 16:00:00,d,3.2,1021.15,1022.5,170,11.850000000000023,11.850000000000023,34.0,49,Broken clouds,0.0,0,115.989,0.5,1.6
2019-01-03 17:00:00,n,3.2,1021.0,1022.35,45,11.550000000000011,11.550000000000011,39.5,47,Broken clouds,0.0,0,0.179062,0.5,0.0
2019-01-03 18:00:00,n,2.8,1020.9,1022.25,60,10.950000000000045,10.950000000000045,39.5,44,Broken clouds,0.0,0,0.0,0.5,0.0
2019-01-03 19:00:00,n,2.8,1020.95,1022.3,70,10.950000000000045,10.950000000000045,46.5,27,Scattered clouds,0.0,0,0.0,1.0,0.0
2019-01-03 20:00:00,n,2.4,1020.9,1022.25,70,10.650000000000034,10.650000000000034,44.0,57,Broken clouds,0.0,0,0.0,0.5,0.0
2019-01-03 21:00:00,n,2.4,1020.8,1022.15,65,10.650000000000034,10.650000000000034,46.0,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-03 22:00:00,n,2.4,1020.8,1022.15,60,10.450000000000045,10.450000000000045,46.0,99,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-03 23:00:00,n,2.8,1020.75,1022.1,125,9.650000000000034,9.650000000000034,48.5,99,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-04 00:00:00,n,2.8,1020.55,1021.9,120,9.650000000000034,9.650000000000034,48.5,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-04 01:00:00,n,3.2,1020.3,1021.65,110,9.050000000000011,9.050000000000011,46.0,96,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-04 02:00:00,n,3.2,1020.25,1021.6,110,9.050000000000011,9.050000000000011,48.5,84,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-04 03:00:00,n,3.2,1020.0,1021.35,105,8.450000000000045,8.450000000000045,48.5,70,Broken clouds,0.0,0,0.0,0.5,0.0
2019-01-04 04:00:00,n,3.6,1019.6,1020.95,55,8.75,8.75,48.5,66,Broken clouds,0.0,0,0.0,0.5,0.0
2019-01-04 05:00:00,n,4.0,1019.15,1020.5,130,8.450000000000045,8.450000000000045,51.0,74,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-04 06:00:00,n,4.0,1018.9,1020.25,25,8.75,8.75,51.0,91,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-04 07:00:00,n,4.0,1019.05,1020.4,115,8.450000000000045,8.450000000000045,51.0,90,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-04 08:00:00,d,4.0,1019.15,1020.5,25,8.450000000000045,8.450000000000045,51.0,82,Overcast clouds,0.0,0,33.695,5.0,0.9
2019-01-04 09:00:00,d,4.0,1019.3,1020.65,125,9.350000000000023,9.350000000000023,48.5,96,Overcast clouds,0.0,0,71.9909,5.0,1.0
2019-01-04 10:00:00,d,4.4,1019.4,1020.75,65,10.450000000000045,10.450000000000045,43.5,87,Overcast clouds,0.0,0,184.409,5.0,1.5
2019-01-04 11:00:00,d,4.8,1019.1,1020.45,60,10.650000000000034,10.650000000000034,46.0,64,Broken clouds,0.0,0,370.643,0.5,2.5
2019-01-04 12:00:00,d,5.6,1018.6,1019.95,65,10.650000000000034,10.650000000000034,46.0,72,Overcast clouds,0.0,0,367.594,5.0,2.4
2019-01-04 13:00:00,d,6.0,1018.1,1019.45,55,10.950000000000045,10.950000000000045,44.0,31,Scattered clouds,0.0,0,465.132,1.0,3.7
2019-01-04 14:00:00,d,6.0,1017.95,1019.3,35,11.25,11.25,41.5,17,Few clouds,0.0,0,398.286,1.5,3.6
2019-01-04 15:00:00,d,6.4,1017.6,1018.95,30,13.150000000000034,13.150000000000034,41.5,20,Few clouds,0.0,0,277.004,1.5,2.9
2019-01-04 16:00:00,d,6.4,1017.3,1018.65,30,14.650000000000034,14.650000000000034,34.5,61,Broken clouds,0.0,0,108.992,0.5,1.4
2019-01-04 17:00:00,n,6.4,1017.1,1018.45,200,12.950000000000045,12.950000000000045,36.0,71,Overcast clouds,0.0,0,0.382967,5.0,0.0
2019-01-04 18:00:00,n,7.2,1016.9,1018.25,200,12.950000000000045,12.950000000000045,34.5,50,Broken clouds,0.0,0,0.0,0.5,0.0
2019-01-04 19:00:00,n,8.0,1016.95,1018.3,55,13.450000000000045,13.450000000000045,33.0,73,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-04 20:00:00,n,8.8,1017.1,1018.45,85,10.950000000000045,10.950000000000045,41.5,96,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-04 21:00:00,n,9.6,1011.4,1012.1,135,10.850000000000023,10.850000000000023,71.0,97,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-04 22:00:00,n,10.0,1011.2,1011.7,145,10.550000000000011,10.550000000000011,71.5,99,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-04 23:00:00,n,9.6,1010.5,1011.0,145,10.950000000000045,10.950000000000045,76.0,99,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-05 00:00:00,n,9.6,1009.6,1010.2,135,10.950000000000045,10.950000000000045,73.5,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-05 01:00:00,n,10.0,1009.3,1009.55,160,10.950000000000045,10.950000000000045,81.5,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-05 02:00:00,n,10.8,1008.8,1009.3,130,10.950000000000045,10.950000000000045,73.5,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-05 03:00:00,n,12.0,1007.9,1008.5,140,10.950000000000045,10.950000000000045,73.5,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-05 04:00:00,n,13.2,1007.3,1007.85,130,11.25,11.25,73.5,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-05 05:00:00,n,14.4,1006.7,1007.05,140,10.950000000000045,10.950000000000045,73.5,97,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-05 06:00:00,n,15.6,1006.0,1006.2,140,11.450000000000045,11.450000000000045,71.0,94,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-05 07:00:00,n,16.4,1005.3,1005.85,140,10.450000000000045,10.450000000000045,76.0,94,Light rain,3.25,0,0.0,5.0,0.0
2019-01-05 08:00:00,d,16.4,1005.4,1005.75,150,10.450000000000045,10.450000000000045,78.5,92,Overcast clouds,0.35,0,23.7326,5.0,0.8
2019-01-05 09:00:00,d,16.8,1004.3,1004.5,150,11.550000000000011,11.550000000000011,87.0,85,Light rain,0.6,0,110.906,5.0,1.2
2019-01-05 10:00:00,d,17.6,1005.0,1005.55,150,12.350000000000023,12.350000000000023,76.0,80,Overcast clouds,0.0,0,225.072,5.0,1.7
2019-01-05 11:00:00,d,18.0,1004.0,1004.85,165,12.150000000000034,12.150000000000034,81.5,77,Overcast clouds,0.25,0,296.751,5.0,2.1
2019-01-05 12:00:00,d,18.0,1003.6,1004.5,170,12.650000000000034,12.650000000000034,79.0,70,Light rain,1.25,0,379.962,5.0,2.5
2019-01-05 13:00:00,d,17.2,1002.7,1003.9,175,12.650000000000034,12.650000000000034,84.5,83,Overcast clouds,0.35,0,270.247,5.0,2.0
2019-01-05 14:00:00,d,14.8,1003.1,1004.25,200,13.150000000000034,13.150000000000034,84.5,84,Light rain,1.25,0,221.795,5.0,1.7
2019-01-05 15:00:00,d,12.8,1004.2,1003.7,220,12.850000000000023,12.850000000000023,76.0,87,Overcast clouds,0.0,0,149.537,5.0,1.3
2019-01-05 16:00:00,d,12.0,1006.1,1006.75,235,12.350000000000023,12.350000000000023,76.0,92,Light rain,0.8,0,56.2377,5.0,0.9
2019-01-05 17:00:00,n,11.2,1007.0,1007.7,245,11.850000000000023,11.850000000000023,71.0,92,Overcast clouds,0.3,0,0.417736,5.0,0.7
2019-01-05 18:00:00,n,10.8,1008.3,1008.9,235,12.350000000000023,12.350000000000023,78.5,91,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-05 19:00:00,n,10.0,1009.4,1009.95,240,11.850000000000023,11.850000000000023,76.0,43,Broken clouds,0.0,0,0.0,0.5,0.0
2019-01-05 20:00:00,n,9.2,1010.3,1010.9,240,11.850000000000023,11.850000000000023,73.5,12,Few clouds,0.5,0,0.0,1.5,0.0
2019-01-05 21:00:00,n,8.0,1011.4,1011.95,220,10.75,10.75,84.0,11,Light rain,1.5,0,0.0,5.0,0.0
2019-01-05 22:00:00,n,6.4,1011.8,1012.3,230,10.950000000000045,10.950000000000045,81.0,9,Few clouds,0.0,0,0.0,1.5,0.0
2019-01-05 23:00:00,n,5.6,1012.0,1012.6,225,10.950000000000045,10.950000000000045,81.0,9,Few clouds,0.0,0,0.0,1.5,0.0
2019-01-06 00:00:00,n,5.2,1012.1,1012.65,205,10.950000000000045,10.950000000000045,78.5,15,Few clouds,0.0,0,0.0,1.5,0.0
2019-01-06 01:00:00,n,4.8,1012.4,1012.95,195,10.950000000000045,10.950000000000045,76.0,28,Scattered clouds,0.0,0,0.0,1.0,0.0
2019-01-06 02:00:00,n,4.8,1012.7,1013.3,195,11.25,11.25,81.0,72,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-06 03:00:00,n,5.6,1012.6,1013.25,150,9.150000000000034,9.150000000000034,87.0,96,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-06 04:00:00,n,6.8,1012.5,1013.2,140,9.150000000000034,9.150000000000034,90.0,99,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-06 05:00:00,n,8.4,1012.3,1012.9,135,9.450000000000045,9.450000000000045,87.0,99,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-06 06:00:00,n,9.6,1012.3,1012.9,130,9.650000000000034,9.650000000000034,87.0,99,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-06 07:00:00,n,11.2,1012.4,1012.95,140,9.650000000000034,9.650000000000034,84.0,99,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-06 08:00:00,d,12.8,1012.4,1012.95,150,10.150000000000034,10.150000000000034,87.0,99,Overcast clouds,0.35,0,11.8706,5.0,0.7
2019-01-06 09:00:00,d,14.8,1012.3,1012.9,150,10.450000000000045,10.450000000000045,90.0,100,Light rain,0.75,0,39.5656,5.0,0.9
2019-01-06 10:00:00,d,15.6,1012.4,1012.95,155,10.75,10.75,87.0,98,Light rain,1.75,0,84.8077,5.0,1.2
2019-01-06 11:00:00,d,15.2,1011.4,1012.3,160,10.950000000000045,10.950000000000045,84.0,99,Light rain,1.9,0,96.9761,5.0,1.4
2019-01-06 12:00:00,d,14.4,1009.9,1010.7,175,10.950000000000045,10.950000000000045,84.0,98,Light rain,3.5,0,119.699,5.0,1.6
2019-01-06 13:00:00,d,13.2,1009.3,1010.05,150,10.950000000000045,10.950000000000045,90.0,98,Light rain,3.5,0,116.14,5.0,1.5
2019-01-06 14:00:00,d,12.4,1008.2,1008.85,165,10.450000000000045,10.450000000000045,90.0,97,Moderate rain,4.9,0,109.045,1.5,1.4
2019-01-06 15:00:00,d,13.2,1007.1,1007.75,155,12.450000000000045,12.450000000000045,85.5,98,Light rain,1.65,0,69.0992,5.0,1.1
2019-01-06 16:00:00,d,13.6,1005.9,1006.85,165,12.950000000000045,12.950000000000045,87.0,99,Light rain,2.0,0,28.6458,5.0,0.8
2019-01-06 17:00:00,n,14.4,1005.4,1006.25,190,14.25,14.25,84.5,100,Light rain,2.4,0,0.2983,5.0,0.6
2019-01-06 18:00:00,n,15.2,1005.7,1006.75,205,13.950000000000045,13.950000000000045,91.0,100,Overcast clouds,0.5,0,0.0,1.5,0.0
2019-01-06 19:00:00,n,15.2,1006.2,1007.15,195,14.25,14.25,83.5,93,Overcast clouds,0.1,0,0.0,5.0,0.0
2019-01-06 20:00:00,n,14.0,1006.9,1007.65,205,14.450000000000045,14.450000000000045,86.0,87,Overcast clouds,0.25,0,0.0,5.0,0.0
2019-01-06 21:00:00,n,12.0,1008.1,1008.8,205,14.550000000000011,14.550000000000011,82.5,86,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-06 22:00:00,n,10.0,1009.7,1010.25,230,13.650000000000034,13.650000000000034,85.5,92,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-06 23:00:00,n,8.8,1011.7,1012.25,260,13.450000000000045,13.450000000000045,79.5,62,Broken clouds,0.0,0,0.0,0.5,0.0
2019-01-07 00:00:00,n,7.6,1013.3,1012.65,280,13.450000000000045,13.450000000000045,81.5,74,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-07 01:00:00,n,6.0,1014.6,1015.25,280,13.450000000000045,13.450000000000045,76.5,95,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-07 02:00:00,n,5.6,1016.7,1016.95,270,13.550000000000011,13.550000000000011,81.5,96,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-07 03:00:00,n,4.4,1017.4,1018.0,270,13.850000000000023,13.850000000000023,77.0,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-07 04:00:00,n,3.6,1017.7,1018.3,240,13.350000000000023,13.350000000000023,80.0,97,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-07 05:00:00,n,2.8,1018.1,1018.35,140,11.650000000000034,11.650000000000034,82.0,69,Broken clouds,0.0,0,0.0,0.5,0.0
2019-01-07 06:00:00,n,2.4,1019.1,1019.35,80,12.25,12.25,82.5,81,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-07 07:00:00,n,3.2,1019.6,1019.95,135,12.550000000000011,12.550000000000011,80.0,72,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-07 08:00:00,d,4.4,1019.9,1020.45,130,12.850000000000023,12.850000000000023,83.5,75,Overcast clouds,0.0,0,38.1371,5.0,1.0
2019-01-07 09:00:00,d,4.8,1020.7,1021.15,310,13.850000000000023,13.850000000000023,80.0,72,Overcast clouds,0.0,0,157.592,5.0,1.5
2019-01-07 10:00:00,d,4.8,1021.2,1021.6,125,12.350000000000023,12.350000000000023,72.0,76,Overcast clouds,0.0,0,246.051,5.0,1.8
2019-01-07 11:00:00,d,5.2,1021.1,1021.7,115,12.850000000000023,12.850000000000023,76.0,33,Scattered clouds,0.0,0,440.329,1.0,3.5
2019-01-07 12:00:00,d,5.6,1020.2,1020.9,120,13.350000000000023,13.350000000000023,73.5,38,Scattered clouds,0.0,0,479.359,1.0,3.6
2019-01-07 13:00:00,d,5.6,1019.6,1019.95,130,13.350000000000023,13.350000000000023,76.0,57,Broken clouds,0.0,0,425.831,0.5,2.9
2019-01-07 14:00:00,d,6.0,1019.8,1020.4,110,12.850000000000023,12.850000000000023,81.0,88,Overcast clouds,0.0,0,193.619,5.0,1.6
2019-01-07 15:00:00,d,6.4,1019.7,1020.35,250,12.850000000000023,12.850000000000023,84.0,97,Overcast clouds,0.0,0,77.2384,5.0,1.1
2019-01-07 16:00:00,d,6.0,1019.8,1020.4,250,12.650000000000034,12.650000000000034,81.5,97,Overcast clouds,0.0,0,36.2972,5.0,0.8
2019-01-07 17:00:00,n,6.0,1019.9,1020.45,215,12.650000000000034,12.650000000000034,81.5,98,Overcast clouds,0.0,0,0.56311,5.0,0.6
2019-01-07 18:00:00,n,6.8,1019.9,1020.6,330,12.150000000000034,12.150000000000034,81.5,99,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-07 19:00:00,n,7.2,1020.0,1020.5,360,12.150000000000034,12.150000000000034,81.5,99,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-07 20:00:00,n,7.2,1019.8,1020.4,190,12.150000000000034,12.150000000000034,87.0,99,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-07 21:00:00,n,6.8,1019.6,1020.1,350,11.650000000000034,11.650000000000034,84.0,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-07 22:00:00,n,7.2,1019.4,1020.0,200,11.650000000000034,11.650000000000034,87.0,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-07 23:00:00,n,7.2,1019.2,1019.75,90,14.550000000000011,14.550000000000011,87.0,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-08 00:00:00,n,8.4,1018.3,1018.95,95,14.050000000000011,14.050000000000011,79.5,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-08 01:00:00,n,8.8,1018.1,1018.35,175,12.050000000000011,12.050000000000011,76.5,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-08 02:00:00,n,9.2,1018.0,1018.45,200,12.550000000000011,12.550000000000011,81.0,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-08 03:00:00,n,9.6,1017.6,1018.1,85,12.550000000000011,12.550000000000011,78.5,98,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-08 04:00:00,n,9.2,1016.8,1017.2,75,12.550000000000011,12.550000000000011,81.5,99,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-08 05:00:00,n,9.2,1016.4,1016.8,185,12.050000000000011,12.050000000000011,81.5,99,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-08 06:00:00,n,9.6,1016.4,1016.8,175,12.350000000000023,12.350000000000023,87.0,100,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-08 07:00:00,n,10.0,1016.5,1017.05,100,12.350000000000023,12.350000000000023,90.0,100,Overcast clouds,0.0,0,0.0,5.0,0.0
2019-01-08 08:00:00,d,10.0,1016.2,1016.55,100,12.850000000000023,12.850000000000023,93.0,100,Overcast clouds,0.0,0,5.513,1.5,0.7
2019-01-08 09:00:00,d,10.4,1017.0,1017.45,130,12.850000000000023,12.850000000000023,90.0,99,Overcast clouds,0.0,0,45.5274,5.0,0.9
2019-01-08 10:00:00,d,10.0,1017.4,1018.0,175,13.450000000000045,13.450000000000045,90.0,99,Overcast clouds,0.0,0,76.076,5.0,1.2
